Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Individual,infection,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_name,SRA Study,Time
SRR3472040,RNA-Seq,101,4022239150,PRJNA320361,SAMN04933223,1420309293,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739398,GSM2141655,EU248,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:53:00Z,1,GSM2141655,Macrophages,SRP074274,2 hr
SRR3472041,RNA-Seq,101,3476886216,PRJNA320361,SAMN04933224,1543362996,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739399,GSM2141656,EU252,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:52:00Z,1,GSM2141656,Macrophages,SRP074274,2 hr
SRR3472042,RNA-Seq,101,3293907041,PRJNA320361,SAMN04933225,1463127797,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739400,GSM2141657,EU252,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:52:00Z,1,GSM2141657,Macrophages,SRP074274,2 hr
SRR3472043,RNA-Seq,101,4427010285,PRJNA320361,SAMN04933188,1511692853,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739401,GSM2141658,EU254,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:54:00Z,1,GSM2141658,Macrophages,SRP074274,2 hr
SRR3472044,RNA-Seq,101,4223695770,PRJNA320361,SAMN04933226,1463403033,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739402,GSM2141659,EU254,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:53:00Z,1,GSM2141659,Macrophages,SRP074274,2 hr
SRR3472045,RNA-Seq,101,3945719025,PRJNA320361,SAMN04933227,1374528682,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739403,GSM2141660,EU254,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:58:00Z,1,GSM2141660,Macrophages,SRP074274,2 hr
SRR3472046,RNA-Seq,101,4039318452,PRJNA320361,SAMN04933228,1458921344,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739404,GSM2141661,EU258,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:55:00Z,1,GSM2141661,Macrophages,SRP074274,2 hr
SRR3472047,RNA-Seq,101,4080761479,PRJNA320361,SAMN04933229,1443891756,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739405,GSM2141662,EU258,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:54:00Z,1,GSM2141662,Macrophages,SRP074274,2 hr
SRR3472048,RNA-Seq,101,3899643532,PRJNA320361,SAMN04933230,1369927423,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739406,GSM2141663,EU258,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:54:00Z,1,GSM2141663,Macrophages,SRP074274,2 hr
SRR3472049,RNA-Seq,101,4103367804,PRJNA320361,SAMN04933231,1407511359,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739407,GSM2141664,EU260,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:51:00Z,1,GSM2141664,Macrophages,SRP074274,2 hr
SRR3472050,RNA-Seq,101,3832425608,PRJNA320361,SAMN04933232,1325120653,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739408,GSM2141665,EU260,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:53:00Z,1,GSM2141665,Macrophages,SRP074274,2 hr
SRR3472051,RNA-Seq,101,3488542323,PRJNA320361,SAMN04933233,1212931275,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739409,GSM2141666,EU260,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:52:00Z,1,GSM2141666,Macrophages,SRP074274,2 hr
SRR3472052,RNA-Seq,101,3808615464,PRJNA320361,SAMN04933234,1329117347,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739410,GSM2141667,EU262,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:51:00Z,1,GSM2141667,Macrophages,SRP074274,2 hr
SRR3472053,RNA-Seq,101,4496620697,PRJNA320361,SAMN04933235,1646171799,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739411,GSM2141668,EU262,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:54:00Z,1,GSM2141668,Macrophages,SRP074274,2 hr
SRR3472054,RNA-Seq,101,3887717351,PRJNA320361,SAMN04933236,1352298748,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739412,GSM2141669,EU262,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:51:00Z,1,GSM2141669,Macrophages,SRP074274,2 hr
SRR3472055,RNA-Seq,101,3691935416,PRJNA320361,SAMN04933237,1264815765,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739413,GSM2141670,EU264,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:57:00Z,1,GSM2141670,Macrophages,SRP074274,2 hr
SRR3472056,RNA-Seq,101,3412189555,PRJNA320361,SAMN04933238,1171215670,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739414,GSM2141671,EU264,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:49:00Z,1,GSM2141671,Macrophages,SRP074274,2 hr
SRR3472057,RNA-Seq,101,3626796678,PRJNA320361,SAMN04933239,1244432631,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739415,GSM2141672,EU264,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:50:00Z,1,GSM2141672,Macrophages,SRP074274,2 hr
SRR3472058,RNA-Seq,101,3933678108,PRJNA320361,SAMN04933240,1355190493,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739416,GSM2141673,EU266,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:56:00Z,1,GSM2141673,Macrophages,SRP074274,2 hr
SRR3472059,RNA-Seq,101,3655985375,PRJNA320361,SAMN04933241,1259578469,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739417,GSM2141674,EU266,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:52:00Z,1,GSM2141674,Macrophages,SRP074274,2 hr
SRR3472060,RNA-Seq,101,3939960611,PRJNA320361,SAMN04933242,1363154092,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739418,GSM2141675,EU266,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:58:00Z,1,GSM2141675,Macrophages,SRP074274,2 hr
SRR3472061,RNA-Seq,101,3891363855,PRJNA320361,SAMN04933243,1373745823,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739419,GSM2141676,EU268,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:54:00Z,1,GSM2141676,Macrophages,SRP074274,2 hr
SRR3472062,RNA-Seq,101,3977527359,PRJNA320361,SAMN04933244,1388513910,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739420,GSM2141677,EU268,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:59:00Z,1,GSM2141677,Macrophages,SRP074274,2 hr
SRR3472063,RNA-Seq,101,4532162395,PRJNA320361,SAMN04933245,1581008107,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739421,GSM2141678,EU268,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:55:00Z,1,GSM2141678,Macrophages,SRP074274,2 hr
SRR3472064,RNA-Seq,101,4062237776,PRJNA320361,SAMN04933246,1423281230,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739422,GSM2141679,EU270,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:55:00Z,1,GSM2141679,Macrophages,SRP074274,2 hr
SRR3472065,RNA-Seq,101,4140553984,PRJNA320361,SAMN04933247,1442652032,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739423,GSM2141680,EU270,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:54:00Z,1,GSM2141680,Macrophages,SRP074274,2 hr
SRR3472066,RNA-Seq,101,4144453796,PRJNA320361,SAMN04933248,1446903872,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739424,GSM2141681,EU270,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:52:00Z,1,GSM2141681,Macrophages,SRP074274,2 hr
SRR3472067,RNA-Seq,101,3610088147,PRJNA320361,SAMN04933249,1243814385,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739425,GSM2141682,EU272,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:52:00Z,1,GSM2141682,Macrophages,SRP074274,2 hr
SRR3472068,RNA-Seq,101,3748316848,PRJNA320361,SAMN04933250,1302816041,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739426,GSM2141683,EU272,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:54:00Z,1,GSM2141683,Macrophages,SRP074274,2 hr
SRR3472069,RNA-Seq,101,3933930810,PRJNA320361,SAMN04933101,1356736790,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739427,GSM2141684,EU272,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:54:00Z,1,GSM2141684,Macrophages,SRP074274,2 hr
SRR3472070,RNA-Seq,101,4085983179,PRJNA320361,SAMN04933102,1425851384,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739428,GSM2141685,EU274,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:54:00Z,1,GSM2141685,Macrophages,SRP074274,2 hr
SRR3472071,RNA-Seq,101,4029710019,PRJNA320361,SAMN04933103,1410325327,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739429,GSM2141686,EU274,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:59:00Z,1,GSM2141686,Macrophages,SRP074274,2 hr
SRR3472072,RNA-Seq,101,4129232187,PRJNA320361,SAMN04933104,1436976648,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739430,GSM2141687,EU274,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:59:00Z,1,GSM2141687,Macrophages,SRP074274,2 hr
SRR3472073,RNA-Seq,101,3320653760,PRJNA320361,SAMN04933105,1156654528,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739431,GSM2141688,EU276,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:52:00Z,1,GSM2141688,Macrophages,SRP074274,2 hr
SRR3472074,RNA-Seq,101,3167252839,PRJNA320361,SAMN04933106,1110657935,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739432,GSM2141689,EU276,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:53:00Z,1,GSM2141689,Macrophages,SRP074274,2 hr
SRR3472075,RNA-Seq,101,3506029160,PRJNA320361,SAMN04933107,1233920568,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739433,GSM2141690,EU276,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T11:05:00Z,1,GSM2141690,Macrophages,SRP074274,2 hr
SRR3472076,RNA-Seq,101,4215318527,PRJNA320361,SAMN04933108,1475707244,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739434,GSM2141691,EU278,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:55:00Z,1,GSM2141691,Macrophages,SRP074274,2 hr
SRR3472077,RNA-Seq,101,4163668339,PRJNA320361,SAMN04933109,1452874500,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739435,GSM2141692,EU278,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:52:00Z,1,GSM2141692,Macrophages,SRP074274,2 hr
SRR3472078,RNA-Seq,101,4309245295,PRJNA320361,SAMN04933110,1512822078,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739436,GSM2141693,EU278,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:53:00Z,1,GSM2141693,Macrophages,SRP074274,2 hr
SRR3472079,RNA-Seq,101,3799251956,PRJNA320361,SAMN04933111,1308185202,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739437,GSM2141694,EU280,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T11:00:00Z,1,GSM2141694,Macrophages,SRP074274,2 hr
SRR3472080,RNA-Seq,101,4054614195,PRJNA320361,SAMN04933112,1399676864,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739438,GSM2141695,EU280,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:56:00Z,1,GSM2141695,Macrophages,SRP074274,2 hr
SRR3472081,RNA-Seq,101,4156514206,PRJNA320361,SAMN04933113,1426717376,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739439,GSM2141696,EU280,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:54:00Z,1,GSM2141696,Macrophages,SRP074274,2 hr
SRR3472082,RNA-Seq,101,3480901673,PRJNA320361,SAMN04933114,1204610696,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739440,GSM2141697,EU282,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:54:00Z,1,GSM2141697,Macrophages,SRP074274,2 hr
SRR3472083,RNA-Seq,101,3611027952,PRJNA320361,SAMN04933115,1247323646,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739441,GSM2141698,EU282,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:53:00Z,1,GSM2141698,Macrophages,SRP074274,2 hr
SRR3472084,RNA-Seq,101,3471943175,PRJNA320361,SAMN04933116,1198333519,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739442,GSM2141699,EU282,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:53:00Z,1,GSM2141699,Macrophages,SRP074274,2 hr
SRR3472085,RNA-Seq,101,3995551718,PRJNA320361,SAMN04933117,1397808422,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739443,GSM2141700,EU284,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:54:00Z,1,GSM2141700,Macrophages,SRP074274,2 hr
SRR3472086,RNA-Seq,101,3844941225,PRJNA320361,SAMN04933118,1348464421,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739444,GSM2141701,EU284,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:54:00Z,1,GSM2141701,Macrophages,SRP074274,2 hr
SRR3472087,RNA-Seq,101,3985222347,PRJNA320361,SAMN04933119,1403633063,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739445,GSM2141702,EU284,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:55:00Z,1,GSM2141702,Macrophages,SRP074274,2 hr
SRR3472088,RNA-Seq,101,3844923449,PRJNA320361,SAMN04933120,1321891484,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739446,GSM2141703,EU286,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:54:00Z,1,GSM2141703,Macrophages,SRP074274,2 hr
SRR3472089,RNA-Seq,101,3523921209,PRJNA320361,SAMN04933121,1216072675,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739447,GSM2141704,EU286,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:53:00Z,1,GSM2141704,Macrophages,SRP074274,2 hr
SRR3472090,RNA-Seq,101,3750699337,PRJNA320361,SAMN04933122,1297793644,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739448,GSM2141705,EU286,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:59:00Z,1,GSM2141705,Macrophages,SRP074274,2 hr
SRR3472091,RNA-Seq,101,4234351876,PRJNA320361,SAMN04933123,1472878130,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739449,GSM2141706,EU288,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:55:00Z,1,GSM2141706,Macrophages,SRP074274,2 hr
SRR3472092,RNA-Seq,101,4226360958,PRJNA320361,SAMN04933124,1464716530,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739450,GSM2141707,EU288,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:57:00Z,1,GSM2141707,Macrophages,SRP074274,2 hr
SRR3472093,RNA-Seq,101,3850924869,PRJNA320361,SAMN04933125,1346603434,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739451,GSM2141708,EU288,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:55:00Z,1,GSM2141708,Macrophages,SRP074274,2 hr
SRR3472094,RNA-Seq,101,4199484757,PRJNA320361,SAMN04933126,1480636937,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739452,GSM2141709,EU290,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:54:00Z,1,GSM2141709,Macrophages,SRP074274,2 hr
SRR3472095,RNA-Seq,101,4428638001,PRJNA320361,SAMN04933127,1560823104,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739453,GSM2141710,EU290,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:56:00Z,1,GSM2141710,Macrophages,SRP074274,2 hr
SRR3472096,RNA-Seq,101,3693825833,PRJNA320361,SAMN04933128,1301916013,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739454,GSM2141711,EU290,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T11:02:00Z,1,GSM2141711,Macrophages,SRP074274,2 hr
SRR3472097,RNA-Seq,101,4601296188,PRJNA320361,SAMN04933129,1659045524,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739455,GSM2141712,EU294,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T11:02:00Z,1,GSM2141712,Macrophages,SRP074274,2 hr
